Instance,Income
113552,79016.86428
113553,9680.420966
113554,391148.4371
113555,90496.42435
113556,74075.37418
113557,40306.29798
113558,28189.2979
113559,213941.6632
113560,48364.7168
113561,71229.00842
113562,76294.14296
113563,347484.8315
113564,29129.26909
113565,29011.2068
113566,175109.1813
113567,281010.5617
113568,262406.6536
113569,198805.2945
113570,284905.0793
113571,29266.50476
113572,259380.3486
113573,38475.74174
113574,24795.81034
113575,19052.273
113576,234501.1634
113577,35022.49494
113578,32904.83575
113579,202784.689
113580,98313.1759
113581,264866.3417
113582,21158.6546
113583,89339.13793
113584,33757.40903
113585,107406.548
113586,17704.1024
113587,79832.26419
113588,161190.6384
113589,29996.7529
113590,323417.0331
113591,132569.4987
113592,28344.13559
113593,37994.63168
113594,62024.51392
113595,313005.8879
113596,213677.4789
113597,30142.52995
113598,41051.47956
113599,48805.09392
113600,151992.9408
113601,22793.22453
113602,134873.5861
113603,44873.82872
113604,47683.59613
113605,34894.39041
113606,142983.6181
113607,83276.73349
113608,154192.3818
113609,33040.85945
113610,56887.24559
113611,136967.4123
113612,319441.6753
113613,93602.32419
113614,25179.7791
113615,21874.95726
113616,97324.33717
113617,99114.81879
113618,232035.7227
113619,153090.0384
113620,47937.61824
113621,81927.24028
113622,13367.14605
113623,15204.73392
113624,231828.6332
113625,131541.3366
113626,52272.6973
113627,66148.70777
113628,48296.69449
113629,24764.82413
113630,92781.86227
113631,37862.23659
113632,26500.97603
113633,23182.80002
113634,397485.3919
113635,75159.87891
113636,102621.0402
113637,7344.514204
113638,72011.66114
113639,67883.31994
113640,45414.62071
113641,44535.05461
113642,204237.5838
113643,26622.85235
113644,438881.4544
113645,286187.5891
113646,202454.6187
113647,48835.37527
113648,66560.1449
113649,18548.63641
113650,11597.10769
113651,62348.32343
113652,41350.3361
113653,131491.7244
113654,85758.91395
113655,71809.78041
113656,121645.2065
113657,587820.1304
113658,19764.32917
113659,134015.987
113660,12820.37147
113661,143353.9801
113662,94730.85882
113663,58743.17196
113664,14635.30648
113665,475345.614
113666,38888.18363
113667,54604.40903
113668,141060.7835
113669,31476.44698
113670,62444.96807
113671,138865.8314
113672,186100.9923
113673,67683.79153
113674,260631.7436
113675,292787.4717
113676,61377.66544
113677,25947.72068
113678,47644.99524
113679,195608.3986
113680,12328.31473
113681,17941.37979
113682,40520.09878
113683,37900.90046
113684,101402.2252
113685,46695.94659
113686,83984.3076
113687,48596.74143
113688,91193.85136
113689,34766.22202
113690,51877.15627
113691,117560.915
113692,24065.47861
113693,100851.0593
113694,152459.0807
113695,26154.66689
113696,113027.4034
113697,297417.397
113698,52026.33419
113699,37070.64709
113700,113578.8978
113701,119905.0494
113702,159311.4572
113703,36462.65029
113704,47866.80216
113705,93231.33498
113706,384526.8153
113707,41592.06777
113708,63501.11001
113709,21237.70431
113710,126468.4256
113711,36494.37888
113712,12454.18551
113713,38184.91858
113714,38960.8764
113715,26800.4996
113716,20365.98212
113717,885689.9087
113718,120560.6505
113719,34460.32919
113720,41479.26348
113721,25035.98196
113722,172731.5532
113723,162747.4439
113724,92907.65915
113725,266758.8813
113726,23985.49704
113727,58369.42997
113728,42928.82254
113729,6050.197058
113730,57944.07138
113731,38971.69277
113732,140227.5303
113733,72811.51004
113734,77234.4562
113735,13346.25121
113736,31438.39471
113737,44179.68763
113738,56439.36015
113739,21178.84169
113740,48422.68549
113741,28124.81164
113742,279823.1667
113743,149694.2855
113744,85752.5993
113745,33510.88543
113746,34033.03438
113747,41638.18552
113748,121859.1955
113749,151744.7358
113750,74161.99464
113751,45368.26005
113752,37954.19052
113753,198931.6425
113754,268826.9672
113755,63579.01305
113756,49710.38455
113757,111570.4902
113758,244504.2051
113759,60641.13489
113760,11848.80521
113761,31030.65518
113762,25944.82085
113763,82454.86436
113764,158252.4282
113765,170341.3188
113766,87823.59784
113767,61077.65826
113768,29054.88275
113769,22586.45308
113770,126265.026
113771,73017.27594
113772,114489.6527
113773,25405.82028
113774,69140.33389
113775,25301.36495
113776,50580.67107
113777,171336.1203
113778,238364.1299
113779,88051.63154
113780,33959.70232
113781,266146.2166
113782,47325.456
113783,45321.80262
113784,41077.41351
113785,7219.488197
113786,17513.7043
113787,282400.2024
113788,760963.831
113789,94275.76028
113790,115746.9547
113791,28233.25162
113792,205854.3621
113793,52058.10427
113794,131401.9093
113795,170809.7701
113796,31745.25573
113797,31804.96495
113798,8246.437245
113799,73313.36314
113800,153204.3569
113801,648172.2052
113802,29723.13299
113803,16985.37845
113804,78185.78795
113805,112061.6078
113806,129252.7137
113807,121465.1809
113808,275087.7871
113809,24856.93696
113810,27660.72964
113811,150618.227
113812,131262.7797
113813,77207.13927
113814,33014.68124
113815,36783.93378
113816,47506.05248
113817,60520.57317
113818,82125.18358
113819,89116.74862
113820,51852.33417
113821,49578.36264
113822,55910.40824
113823,188196.8899
113824,33355.52001
113825,29569.98712
113826,254438.4737
113827,533528.4711
113828,135905.4169
113829,68042.93949
113830,35305.24842
113831,180817.7374
113832,8052.780419
113833,59417.61272
113834,29541.71512
113835,79688.73037
113836,48749.1018
113837,16409.87228
113838,49485.91215
113839,30428.86804
113840,7566.731696
113841,22204.58186
113842,51778.656
113843,21644.43941
113844,234042.7534
113845,24446.58542
113846,71366.71324
113847,271619.4986
113848,91666.1645
113849,27856.51236
113850,34873.68742
113851,74929.48405
113852,217447.0253
113853,213666.1361
113854,9389.466655
113855,25464.20576
113856,3581.360495
113857,30617.44518
113858,166800.8928
113859,191431.7303
113860,303410.6737
113861,61977.84672
113862,10641.3442
113863,48662.70101
113864,99644.56879
113865,607028.346
113866,52996.60034
113867,39469.44469
113868,12427.60866
113869,14950.53784
113870,89356.50688
113871,61112.36727
113872,114248.3776
113873,57126.77923
113874,388034.9583
113875,353043.1037
113876,28460.60086
113877,86380.36855
113878,14115.64456
113879,26590.47142
113880,67660.26959
113881,72579.16242
113882,160758.3246
113883,42070.67617
113884,51116.93576
113885,49834.98582
113886,24846.54289
113887,143401.8312
113888,49754.50727
113889,570927.3712
113890,27725.84335
113891,605556.1068
113892,50005.28486
113893,31973.69032
113894,18891.76934
113895,170306.8198
113896,20024.49124
113897,108097.8289
113898,323920.5738
113899,16020.02648
113900,68710.14574
113901,47898.05179
113902,19532.60673
113903,62270.95942
113904,57504.59318
113905,15565.47829
113906,39295.85843
113907,25036.98273
113908,13969.11897
113909,140552.4886
113910,115020.4423
113911,337345.5252
113912,60393.15518
113913,35563.34283
113914,10798.59078
113915,75657.58787
113916,266698.1292
113917,97849.44069
113918,211550.2183
113919,12836.71369
113920,36895.59306
113921,26397.04647
113922,96080.65064
113923,12404.5932
113924,51352.63833
113925,199558.7359
113926,22861.62023
113927,54159.94178
113928,196201.9809
113929,316876.5208
113930,89971.24997
113931,360565.5759
113932,190017.0276
113933,141882.4005
113934,154653.6362
113935,125957.0934
113936,258485.7356
113937,109557.4456
113938,132552.7635
113939,66480.26644
113940,116584.7055
113941,27695.88531
113942,19533.15764
113943,63520.81763
113944,78570.15182
113945,8720.528652
113946,6002.243278
113947,19445.26583
113948,45784.60842
113949,107021.539
113950,82.47279259
113951,57522.49054
113952,34093.94776
113953,68570.57991
113954,117471.1169
113955,6079.297051
113956,20539.7242
113957,22546.19354
113958,69411.60848
113959,7045.391675
113960,32818.61455
113961,40418.50393
113962,83781.83649
113963,83182.04307
113964,50369.13022
113965,32046.99648
113966,221972.2984
113967,10860.15248
113968,437854.9403
113969,5569.92833
113970,85443.34609
113971,28016.15814
113972,21060.70365
113973,85544.62515
113974,79697.34883
113975,58629.38652
113976,29285.23164
113977,55839.35298
113978,71760.03116
113979,101536.965
113980,18033.85789
113981,83280.5883
113982,42217.64027
113983,138556.8744
113984,87613.83635
113985,51668.58984
113986,244206.1843
113987,175297.18
113988,461862.6357
113989,60482.23669
113990,241065.3443
113991,226959.01
113992,57623.41892
113993,40068.17936
113994,18212.06391
113995,283432.0373
113996,26270.36925
113997,179490.9537
113998,320029.6588
113999,38171.91877
114000,16923.13634
114001,23587.22639
114002,108022.5507
114003,55013.35625
114004,12836.72564
114005,25196.18685
114006,37215.69058
114007,219246.7852
114008,61864.40743
114009,90582.34868
114010,29326.84194
114011,585747.8911
114012,32478.3452
114013,32724.91579
114014,141608.3965
114015,12898.44191
114016,39161.64099
114017,4281.150567
114018,56048.52378
114019,53047.38779
114020,40389.39666
114021,24326.5931
114022,53273.80546
114023,81247.71904
114024,364670.2112
114025,104948.4764
114026,32425.97282
114027,41532.93805
114028,33675.36282
114029,7602.977173
114030,36643.46836
114031,46515.87279
114032,340044.055
114033,86362.26614
114034,38093.94066
114035,193700.9356
114036,41775.20741
114037,27251.05132
114038,48673.22972
114039,221977.5519
114040,3372.504226
114041,61316.38446
114042,138687.7256
114043,221478.6526
114044,56507.37834
114045,126387.8135
114046,131439.6157
114047,12923.58301
114048,116099.7298
114049,27829.8766
114050,22017.37182
114051,37739.98611
114052,110310.9819
114053,34139.63459
114054,212986.3654
114055,103376.744
114056,79742.34157
114057,6698.513387
114058,24696.64257
114059,45817.31648
114060,11699.63691
114061,17085.84466
114062,63326.78491
114063,38599.41279
114064,-1014.296001
114065,324191.0686
114066,21491.19955
114067,166243.0396
114068,111870.5012
114069,53897.82962
114070,181456.4054
114071,92394.44786
114072,110049.4652
114073,43681.43651
114074,112102.5125
114075,68518.74678
114076,80250.50676
114077,45722.90787
114078,59406.28528
114079,90185.2767
114080,49249.50761
114081,22311.92326
114082,121287.2877
114083,83185.47729
114084,65875.44823
114085,80395.94249
114086,607310.2442
114087,58624.25155
114088,70035.05037
114089,24610.86292
114090,35598.43354
114091,263408.5216
114092,19964.0663
114093,102739.7924
114094,24968.1455
114095,146567.4879
114096,218007.6132
114097,6423.725427
114098,33750.23185
114099,91446.46507
114100,18049.90984
114101,74966.90863
114102,82862.25315
114103,42431.41909
114104,66678.27313
114105,7464.584252
114106,45734.36362
114107,21618.87293
114108,13787.70538
114109,41964.14167
114110,258168.396
114111,20742.01541
114112,46832.96835
114113,23976.89338
114114,41540.48461
114115,169277.2187
114116,13435.98036
114117,26896.18026
114118,57678.61778
114119,43378.04941
114120,28567.40025
114121,71569.52585
114122,69532.53065
114123,125900.7489
114124,42879.15859
114125,52345.12561
114126,41002.45585
114127,44345.55454
114128,65978.07798
114129,15705.94744
114130,280174.5313
114131,30878.4171
114132,93225.05574
114133,50820.16787
114134,69549.25078
114135,432418.2354
114136,6831.139826
114137,71624.10609
114138,22383.30189
114139,148119.2955
114140,85530.69487
114141,104759.7408
114142,35399.90839
114143,5757.81556
114144,220296.5748
114145,32665.27501
114146,39702.4971
114147,123364.918
114148,173829.9097
114149,40021.09735
114150,65978.62936
114151,311581.6794
114152,53091.53058
114153,16332.15693
114154,173237.8553
114155,7410.687158
114156,78473.05574
114157,31358.2224
114158,130546.8653
114159,4247.070004
114160,105475.5429
114161,28466.87023
114162,63596.8306
114163,64458.29734
114164,31085.0987
114165,317872.3192
114166,46054.6026
114167,61276.06422
114168,557278.2481
114169,138973.142
114170,42660.21365
114171,10812.69772
114172,30452.37526
114173,125724.3326
114174,80198.68378
114175,494994.4305
114176,214658.0774
114177,86599.36888
114178,22106.35559
114179,35780.06603
114180,30836.13614
114181,54329.52682
114182,33936.77745
114183,16739.16146
114184,34770.48699
114185,512363.9228
114186,93868.42247
114187,400269.3238
114188,10517.23453
114189,66684.49375
114190,94385.32431
114191,41554.77106
114192,130459.2159
114193,130800.5451
114194,31422.00617
114195,109911.4892
114196,21637.75082
114197,234761.6627
114198,14626.90978
114199,19980.95204
114200,52935.56149
114201,184246.76
114202,118912.7557
114203,99001.15857
114204,159235.28
114205,60723.86891
114206,50969.57534
114207,13705.47302
114208,44076.30627
114209,69992.20514
114210,103900.1282
114211,465279.1538
114212,16092.09039
114213,63930.87854
114214,38232.23355
114215,136102.9823
114216,139465.0012
114217,699003.3739
114218,43041.49295
114219,183676.2013
114220,124763.57
114221,49663.44179
114222,94171.1416
114223,5750.90451
114224,3465.135938
114225,186994.3861
114226,46432.2891
114227,29778.00703
114228,28167.92193
114229,17579.41734
114230,8962.133644
114231,10945.48637
114232,28281.29215
114233,107704.3684
114234,106434.6034
114235,174745.9468
114236,83092.44013
114237,128982.1985
114238,33524.51246
114239,744227.2648
114240,30929.21335
114241,43244.7749
114242,18900.21386
114243,29092.38695
114244,317110.8296
114245,18313.27681
114246,43897.95578
114247,83268.02676
114248,20717.13017
114249,15116.25923
114250,23541.35449
114251,3772.015676
114252,169835.4246
114253,93169.64649
